track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
0,Ariana Grande,eternal sunshine,we can't be friends (wait for your love),89,228639,False,0.645,0.646,5,-8.334,1,0.0427,0.0615,3.04e-05,0.074,0.295,115.842,4,pop
1,Ariana Grande,eternal sunshine,the boy is mine,85,173639,True,0.795,0.63,7,-5.854,0,0.0434,0.157,0.0,0.0732,0.447,97.998,4,pop
2,Ariana Grande,eternal sunshine,intro (end of the world),83,92400,True,0.506,0.362,10,-9.48,1,0.0416,0.67,0.0,0.176,0.385,84.726,4,pop
3,Ariana Grande,After Hours (Deluxe),Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,80,191013,False,0.65,0.825,0,-4.645,1,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091,4,pop
4,Ariana Grande,eternal sunshine,"yes, and?",79,214994,True,0.787,0.775,1,-6.614,1,0.0548,0.19,6.54e-05,0.113,0.787,118.998,4,pop
5,Ariana Grande,My Everything - Deluxe,One Last Time,82,197266,False,0.628,0.593,8,-5.036,1,0.0323,0.093,1.65e-06,0.096,0.104,125.025,4,pop
6,Ariana Grande,Starboy (Deluxe),Die For You (with Ariana Grande) - Remix,78,232857,False,0.568,0.485,1,-7.635,0,0.0582,0.276,0.0,0.323,0.517,66.961,4,pop
7,Ariana Grande,"thank u, next",7 rings,82,178626,True,0.777,0.317,1,-10.732,0,0.308,0.591,0.0,0.0881,0.33,139.848,4,pop
8,Ariana Grande,Dangerous Woman,Dangerous Woman,70,235946,False,0.664,0.602,4,-5.369,0,0.0412,0.0529,0.0,0.356,0.289,134.049,4,pop
9,Ariana Grande,Dangerous Woman,Into You,70,244453,False,0.623,0.734,9,-5.948,1,0.107,0.0162,1.75e-06,0.145,0.37,107.853,4,pop
10,Adele,30,Easy On Me,84,224694,False,0.604,0.366,5,-7.519,1,0.0282,0.578,0.0,0.133,0.13,141.981,4,"british soul, pop, pop soul, uk pop"
11,Adele,21,Set Fire to the Rain,79,242973,False,0.603,0.67,2,-3.882,0,0.0249,0.00408,1.68e-06,0.112,0.446,107.993,4,"british soul, pop, pop soul, uk pop"
12,Adele,21,Someone Like You,78,285240,False,0.556,0.319,9,-8.251,1,0.0281,0.893,0.0,0.0996,0.294,135.187,4,"british soul, pop, pop soul, uk pop"
13,Adele,21,Rolling in the Deep,79,228093,False,0.73,0.769,8,-5.114,1,0.0298,0.138,0.0,0.0473,0.507,104.948,4,"british soul, pop, pop soul, uk pop"
14,Adele,Skyfall,Skyfall,84,286480,False,0.346,0.552,0,-6.864,0,0.0282,0.417,0.0,0.114,0.0789,75.881,4,"british soul, pop, pop soul, uk pop"
15,Adele,25,Love In The Dark,74,285935,False,0.331,0.341,9,-6.057,0,0.0309,0.528,0.0,0.109,0.152,109.821,4,"british soul, pop, pop soul, uk pop"
16,Adele,25,When We Were Young,73,290900,False,0.376,0.595,3,-5.936,1,0.0496,0.303,0.0,0.095,0.265,144.361,4,"british soul, pop, pop soul, uk pop"
17,Adele,19,Make You Feel My Love,72,212040,False,0.317,0.172,10,-10.636,1,0.0326,0.907,0.000383,0.105,0.0963,65.18,4,"british soul, pop, pop soul, uk pop"
18,Adele,19,Chasing Pavements,70,210506,False,0.616,0.47,5,-6.092,0,0.0253,0.291,0.0,0.111,0.325,80.03,4,"british soul, pop, pop soul, uk pop"
19,Adele,25,Hello,72,295502,False,0.578,0.43,5,-6.134,0,0.0305,0.33,0.0,0.0854,0.288,78.991,4,"british soul, pop, pop soul, uk pop"
20,A$AP Rocky,Sundress,Sundress,83,158205,True,0.721,0.707,6,-6.364,1,0.0595,0.181,3.68e-06,0.143,0.743,125.005,4,"east coast hip hop, hip hop, rap"
21,A$AP Rocky,I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),83,190285,True,0.47,0.652,2,-9.629,1,0.0561,0.0831,4.08e-05,0.175,0.104,141.981,4,"east coast hip hop, hip hop, rap"
22,A$AP Rocky,TESTING,Praise The Lord (Da Shine) (feat. Skepta),81,205040,True,0.854,0.569,5,-8.151,0,0.106,0.0609,0.0816,0.1,0.294,80.015,4,"east coast hip hop, hip hop, rap"
23,A$AP Rocky,AT.LONG.LAST.A$AP,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",79,260986,True,0.394,0.661,4,-8.684,1,0.192,0.00996,0.0,0.343,0.335,149.818,4,"east coast hip hop, hip hop, rap"
24,A$AP Rocky,HIGHJACK,HIGHJACK,77,190074,True,0.61,0.682,7,-4.877,1,0.123,0.318,0.0,0.321,0.694,142.966,4,"east coast hip hop, hip hop, rap"
25,A$AP Rocky,LONG.LIVE.A$AP (Deluxe Version),Fashion Killa,77,236280,True,0.801,0.819,11,-5.189,1,0.158,0.292,0.0,0.515,0.811,139.969,4,"east coast hip hop, hip hop, rap"
26,A$AP Rocky,METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),"Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)",76,256026,False,0.6,0.537,9,-7.777,0,0.0362,0.0468,0.0038,0.206,0.126,90.061,4,"east coast hip hop, hip hop, rap"
27,A$AP Rocky,LONG.LIVE.A$AP (Deluxe Version),"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",76,233786,True,0.853,0.693,1,-6.87,1,0.275,0.0239,0.0,0.11,0.662,95.967,4,"east coast hip hop, hip hop, rap"
28,A$AP Rocky,LONG.LIVE.A$AP (Deluxe Version),LVL,76,220133,True,0.597,0.427,5,-6.764,0,0.0536,0.18,1.33e-05,0.121,0.0997,120.085,4,"east coast hip hop, hip hop, rap"
29,A$AP Rocky,AT.LONG.LAST.A$AP,Jukebox Joints (feat. Joe Fox & Kanye West),72,323960,True,0.284,0.803,2,-5.293,0,0.173,0.302,0.0,0.242,0.553,67.536,4,"east coast hip hop, hip hop, rap"
30,Taylor Swift,Lover,Cruel Summer,92,178426,False,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,4,pop
31,Taylor Swift,THE TORTURED POETS DEPARTMENT,Fortnight (feat. Post Malone),89,228965,False,0.504,0.386,11,-10.976,1,0.0308,0.502,1.53e-05,0.0961,0.281,192.004,4,pop
32,Taylor Swift,THE TORTURED POETS DEPARTMENT,I Can Do It With a Broken Heart,87,218004,True,0.701,0.751,0,-8.39,1,0.0502,0.123,0.0,0.15,0.22,129.994,4,pop
33,Taylor Swift,folklore,august,87,261922,False,0.532,0.623,5,-9.208,1,0.0331,0.538,7.28e-05,0.0925,0.403,89.937,4,pop
34,Taylor Swift,Lover,Lover,86,221306,False,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-05,0.118,0.453,68.534,4,pop
35,Taylor Swift,THE TORTURED POETS DEPARTMENT,Guilty as Sin?,81,254365,False,0.626,0.428,2,-8.374,1,0.0261,0.607,0.0,0.0921,0.487,94.95,4,pop
36,Taylor Swift,folklore,cardigan,85,239560,False,0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033,4,pop
37,Taylor Swift,THE TORTURED POETS DEPARTMENT,Down Bad,81,261228,True,0.541,0.366,11,-10.412,1,0.0748,0.56,1e-06,0.0946,0.168,159.707,4,pop
38,Taylor Swift,Midnights,Anti-Hero,84,200690,False,0.633,0.648,4,-6.645,1,0.062,0.121,2.62e-06,0.161,0.49,96.888,4,pop
39,Taylor Swift,reputation,Don’t Blame Me,85,236413,False,0.615,0.534,9,-6.719,0,0.0386,0.106,1.76e-05,0.0607,0.193,135.917,4,pop
40,Arctic Monkeys,AM,I Wanna Be Yours,91,183956,False,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,4,"garage rock, modern rock, permanent wave, rock, sheffield indie"
41,Arctic Monkeys,Favourite Worst Nightmare (Standard Version),505,78,253586,False,0.52,0.852,0,-5.866,1,0.0543,0.00237,5.79e-05,0.0733,0.234,140.267,4,"garage rock, modern rock, permanent wave, rock, sheffield indie"
42,Arctic Monkeys,AM,Do I Wanna Know?,85,272394,False,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,4,"garage rock, modern rock, permanent wave, rock, sheffield indie"
43,Arctic Monkeys,AM,Why'd You Only Call Me When You're High?,85,161123,False,0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,4,"garage rock, modern rock, permanent wave, rock, sheffield indie"
44,Arctic Monkeys,AM,R U Mine?,80,201726,False,0.288,0.758,6,-5.692,0,0.0371,0.00616,0.0,0.303,0.619,97.094,4,"garage rock, modern rock, permanent wave, rock, sheffield indie"
45,Arctic Monkeys,Favourite Worst Nightmare (Standard Version),Fluorescent Adolescent,69,173493,False,0.646,0.813,6,-5.29,0,0.0288,0.00178,2.26e-05,0.144,0.821,112.115,4,"garage rock, modern rock, permanent wave, rock, sheffield indie"
46,Arctic Monkeys,AM,Snap Out Of It,77,193030,False,0.728,0.638,5,-6.455,0,0.0336,0.249,0.0,0.116,0.872,130.014,4,"garage rock, modern rock, permanent wave, rock, sheffield indie"
47,Arctic Monkeys,AM,Arabella,75,207356,False,0.579,0.558,2,-6.986,1,0.0895,0.0202,1.26e-06,0.212,0.506,179.949,4,"garage rock, modern rock, permanent wave, rock, sheffield indie"
48,Arctic Monkeys,AM,Knee Socks,74,257563,False,0.665,0.542,11,-8.323,0,0.033,0.123,0.00291,0.342,0.587,97.975,4,"garage rock, modern rock, permanent wave, rock, sheffield indie"
49,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",I Bet You Look Good On The Dancefloor,73,173680,False,0.535,0.948,6,-4.19,0,0.0356,0.00225,0.0,0.376,0.778,103.183,4,"garage rock, modern rock, permanent wave, rock, sheffield indie"
50,Alice In Chains,Facelift,Man in the Box,76,285200,True,0.355,0.791,8,-7.565,1,0.0453,0.00045,0.0,0.0969,0.758,106.392,4,"alternative metal, alternative rock, grunge, hard rock, nu metal, rock"
51,Alice In Chains,Dirt (2022 Remaster),Would? (2022 Remaster),75,206773,False,0.297,0.842,6,-7.457,1,0.0488,0.000286,9.1e-06,0.0848,0.586,100.127,4,"alternative metal, alternative rock, grunge, hard rock, nu metal, rock"
52,Alice In Chains,Jar Of Flies,Nutshell,72,259200,False,0.384,0.561,3,-10.059,0,0.0296,0.373,0.253,0.0775,0.159,136.136,4,"alternative metal, alternative rock, grunge, hard rock, nu metal, rock"
53,Alice In Chains,Dirt (2022 Remaster),Rooster (2022 Remaster),72,374333,False,0.263,0.562,3,-7.858,1,0.0273,0.0289,0.00118,0.12,0.213,146.08,4,"alternative metal, alternative rock, grunge, hard rock, nu metal, rock"
54,Alice In Chains,Dirt (2022 Remaster),Them Bones (2022 Remaster),70,149466,False,0.16,0.954,9,-5.179,1,0.0685,0.023,4.01e-06,0.372,0.336,165.223,4,"alternative metal, alternative rock, grunge, hard rock, nu metal, rock"
55,Alice In Chains,Dirt (2022 Remaster),Down In A Hole (2022 Remaster),66,338226,False,0.356,0.818,6,-5.343,1,0.0335,0.0122,0.000118,0.123,0.389,97.528,4,"alternative metal, alternative rock, grunge, hard rock, nu metal, rock"
56,Alice In Chains,Facelift,We Die Young,65,152560,False,0.486,0.938,1,-6.652,1,0.0704,1.79e-05,0.000103,0.361,0.525,125.816,4,"alternative metal, alternative rock, grunge, hard rock, nu metal, rock"
57,Alice In Chains,Jar Of Flies,No Excuses,64,255573,False,0.527,0.838,3,-6.013,1,0.0323,0.0206,0.00062,0.07,0.721,117.454,4,"alternative metal, alternative rock, grunge, hard rock, nu metal, rock"
58,Alice In Chains,Jar Of Flies,Rotten Apple,63,418466,False,0.31,0.637,3,-8.595,0,0.037,0.215,0.116,0.0619,0.426,147.4,4,"alternative metal, alternative rock, grunge, hard rock, nu metal, rock"
59,Alice In Chains,Jar Of Flies,I Stay Away,62,254400,False,0.174,0.781,6,-7.066,1,0.0406,0.0452,0.00346,0.0822,0.276,81.37,4,"alternative metal, alternative rock, grunge, hard rock, nu metal, rock"
60,Anuel AA,Amanece,Amanece,81,190004,False,0.79,0.631,8,-5.549,0,0.0425,0.437,0.0,0.158,0.889,94.039,4,"reggaeton, reggaeton flow, trap boricua, trap latino, urbano latino"
61,Anuel AA,BBY BOO (REMIX),BBY BOO - REMIX,80,275862,True,0.703,0.617,5,-5.696,1,0.151,0.215,6.11e-06,0.433,0.486,173.97,4,"reggaeton, reggaeton flow, trap boricua, trap latino, urbano latino"
62,Anuel AA,OA,OA,78,235200,True,0.813,0.866,7,-3.239,1,0.0851,0.17,0.0,0.0421,0.647,99.994,4,"reggaeton, reggaeton flow, trap boricua, trap latino, urbano latino"
63,Anuel AA,Emmanuel,China,70,301714,False,0.786,0.808,7,-3.702,1,0.0881,0.0846,0.000289,0.0822,0.608,105.029,4,"reggaeton, reggaeton flow, trap boricua, trap latino, urbano latino"
64,Anuel AA,SERIO CON ESE Q,SERIO CON ESE Q,76,247468,True,0.693,0.775,8,-4.244,1,0.0665,0.296,0.0,0.232,0.501,93.013,4,"reggaeton, reggaeton flow, trap boricua, trap latino, urbano latino"
65,Anuel AA,WYA REMIX BLACK AND YELLOW (feat. iZaak & Pirlo),WYA REMIX BLACK AND YELLOW (feat. iZaak & Pirlo),76,390545,True,0.529,0.528,0,-6.704,0,0.0846,0.306,0.0,0.604,0.364,110.175,4,"reggaeton, reggaeton flow, trap boricua, trap latino, urbano latino"
66,Anuel AA,Razones,Razones,72,222727,False,0.658,0.654,11,-4.344,1,0.0853,0.511,1.66e-06,0.552,0.523,165.018,4,"reggaeton, reggaeton flow, trap boricua, trap latino, urbano latino"
67,Anuel AA,Adicto (with Anuel AA & Ozuna),Adicto (with Anuel AA & Ozuna),75,270740,False,0.734,0.836,10,-4.803,0,0.0735,0.017,1.64e-05,0.179,0.623,80.002,4,"reggaeton, reggaeton flow, trap boricua, trap latino, urbano latino"
68,Anuel AA,Emmanuel,Hasta Que Dios Diga,75,246000,True,0.691,0.765,8,-4.727,1,0.111,0.464,3.29e-06,0.203,0.855,174.021,4,"reggaeton, reggaeton flow, trap boricua, trap latino, urbano latino"
69,Anuel AA,Ella Quiere Beber (Remix),Ella Quiere Beber - Remix,75,219357,False,0.75,0.665,8,-3.083,1,0.124,0.265,0.0,0.0515,0.697,95.239,4,"reggaeton, reggaeton flow, trap boricua, trap latino, urbano latino"
70,ABBA,Arrival,Dancing Queen,85,230400,False,0.543,0.87,9,-6.514,1,0.0428,0.358,0.000939,0.792,0.754,100.804,4,"europop, swedish pop"
71,ABBA,Voulez-Vous,Gimme! Gimme! Gimme! (A Man After Midnight),81,292613,False,0.749,0.491,10,-9.655,1,0.0403,0.02,0.00899,0.159,0.536,119.528,4,"europop, swedish pop"
72,ABBA,Super Trouper,Lay All Your Love On Me,77,274466,False,0.678,0.727,2,-7.844,0,0.0258,0.117,0.00396,0.354,0.71,133.481,4,"europop, swedish pop"
73,ABBA,Abba,Mamma Mia,78,213266,False,0.749,0.748,2,-7.011,1,0.0323,0.295,0.000443,0.469,0.827,137.547,4,"europop, swedish pop"
74,ABBA,The Album,Take A Chance On Me,76,243933,False,0.684,0.675,11,-8.123,1,0.0257,0.163,0.0,0.242,0.924,107.064,4,"europop, swedish pop"
75,ABBA,Waterloo,Waterloo,74,168960,False,0.445,0.949,2,-4.682,1,0.0471,0.395,8.18e-06,0.0902,0.653,147.604,4,"europop, swedish pop"
76,ABBA,Super Trouper,The Winner Takes It All,74,294720,False,0.454,0.788,6,-6.748,1,0.0371,0.574,0.000766,0.0859,0.52,126.15,4,"europop, swedish pop"
77,ABBA,Super Trouper,Super Trouper,73,252853,False,0.764,0.626,0,-8.274,1,0.0288,0.457,6.35e-06,0.201,0.961,118.34,4,"europop, swedish pop"
78,ABBA,Arrival,"Money, Money, Money",71,186426,False,0.787,0.704,9,-6.873,0,0.0385,0.535,0.00305,0.089,0.646,120.701,4,"europop, swedish pop"
79,ABBA,Voulez-Vous,Chiquitita,72,326320,False,0.5,0.554,9,-8.108,1,0.0354,0.734,3.72e-06,0.312,0.372,84.229,4,"europop, swedish pop"
80,AJR,OK ORCHESTRA,World's Smallest Violin,66,180742,True,0.68,0.696,5,-6.977,1,0.051,0.116,0.0,0.607,0.684,115.962,4,pov: indie
81,AJR,OK ORCHESTRA,Bang!,69,170858,False,0.74,0.517,1,-6.233,0,0.0506,0.0183,0.0,0.0558,0.698,139.917,4,pov: indie
82,AJR,The Click - Deluxe Edition,Burn The House Down,69,212373,True,0.459,0.659,0,-4.357,1,0.167,0.0369,0.0,0.181,0.576,184.311,4,pov: indie
83,AJR,The Maybe Man,Yes I'm A Mess,67,164973,True,0.737,0.624,2,-5.667,0,0.0465,0.0242,0.0,0.113,0.398,92.001,4,pov: indie
84,AJR,The Click,Weak,64,201159,False,0.67,0.643,5,-4.553,1,0.0466,0.118,0.0,0.192,0.703,123.977,4,pov: indie
85,AJR,Neotheater,100 Bad Days,64,212783,False,0.622,0.639,10,-5.62,1,0.0874,0.0465,0.0,0.161,0.632,144.089,4,pov: indie
86,AJR,OK ORCHESTRA,Way Less Sad,64,206108,False,0.701,0.547,2,-8.238,1,0.0483,0.00843,0.0,0.0987,0.4,140.015,4,pov: indie
87,AJR,The Click,Sober Up (feat. Rivers Cuomo),61,218763,False,0.648,0.619,5,-4.94,1,0.0274,0.279,0.0,0.0833,0.772,93.014,4,pov: indie
88,AJR,The Maybe Man,Inertia,64,220933,True,0.43,0.583,1,-5.794,1,0.0403,0.0323,0.0,0.339,0.653,176.04,4,pov: indie
89,AJR,All You Need Is Time (Deluxe Edition),Record Player,60,149538,False,0.665,0.686,11,-7.049,0,0.104,0.247,0.0,0.062,0.927,73.987,4,pov: indie
90,AC/DC,Back In Black,You Shook Me All Night Long,86,210173,False,0.532,0.767,7,-5.509,1,0.0574,0.00287,0.000513,0.39,0.755,127.361,4,"australian rock, hard rock, rock"
91,AC/DC,Back In Black,Back In Black,85,255493,False,0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,4,"australian rock, hard rock, rock"
92,AC/DC,The Razors Edge,Thunderstruck,85,292880,False,0.502,0.89,4,-5.175,1,0.0364,0.000147,0.0117,0.217,0.259,133.52,4,"australian rock, hard rock, rock"
93,AC/DC,Highway to Hell,Highway to Hell,85,208400,False,0.574,0.913,6,-4.793,0,0.133,0.061,0.00158,0.156,0.423,115.728,4,"australian rock, hard rock, rock"
94,AC/DC,High Voltage,T.N.T.,79,214666,False,0.754,0.759,9,-5.218,1,0.302,0.153,0.000108,0.101,0.435,126.366,4,"australian rock, hard rock, rock"
95,AC/DC,Back In Black,Hells Bells,76,312293,False,0.389,0.873,4,-4.768,0,0.0475,0.00532,0.0055,0.273,0.303,106.767,4,"australian rock, hard rock, rock"
96,AC/DC,Dirty Deeds Done Dirt Cheap,Dirty Deeds Done Dirt Cheap,74,231933,False,0.668,0.906,11,-4.881,0,0.17,0.214,0.00245,0.135,0.507,135.653,4,"australian rock, hard rock, rock"
97,AC/DC,Back In Black,Shoot to Thrill,74,317426,False,0.457,0.904,2,-5.303,1,0.0747,0.000239,0.0879,0.396,0.48,141.038,4,"australian rock, hard rock, rock"
98,AC/DC,High Voltage,It's a Long Way to the Top (If You Wanna Rock 'N' Roll),72,301226,False,0.456,0.863,3,-3.551,1,0.0894,0.133,0.0538,0.0553,0.532,135.962,4,"australian rock, hard rock, rock"
99,AC/DC,Black Ice,Rock N Roll Train,70,261506,False,0.547,0.931,2,-2.356,1,0.0615,0.000998,0.0118,0.278,0.697,118.4,4,"australian rock, hard rock, rock"
100,Alex G,Treehouse,Treehouse,80,158801,False,0.612,0.196,7,-19.489,0,0.0359,0.706,0.319,0.111,0.142,73.489,4,"philly indie, pov: indie, slacker rock"
101,Alex G,Trick,Mary,72,197733,True,0.693,0.467,4,-9.558,0,0.043,0.0497,0.452,0.107,0.402,105.955,4,"philly indie, pov: indie, slacker rock"
102,Alex G,Trick,Sarah,73,176146,False,0.65,0.686,4,-5.198,0,0.0314,0.513,0.000189,0.138,0.497,124.019,4,"philly indie, pov: indie, slacker rock"
103,Alex G,Trick,16 Mirrors,70,87093,False,0.564,0.3,2,-7.349,1,0.0887,0.638,0.0022,0.101,0.0487,121.888,4,"philly indie, pov: indie, slacker rock"
104,Alex G,Race,Things to Do,73,157874,False,0.702,0.525,7,-7.139,1,0.039,0.847,0.0285,0.159,0.649,110.121,4,"philly indie, pov: indie, slacker rock"
105,Alex G,Trick,Advice,67,157973,False,0.356,0.611,10,-5.71,1,0.0289,0.000183,0.867,0.127,0.272,170.069,4,"philly indie, pov: indie, slacker rock"
106,Alex G,Race,Race,69,223255,True,0.261,0.641,9,-5.549,1,0.0472,0.0222,0.000332,0.112,0.0959,85.982,4,"philly indie, pov: indie, slacker rock"
107,Alex G,Rules,Mis,65,200680,False,0.536,0.328,0,-11.404,1,0.034,0.804,0.318,0.165,0.105,61.204,4,"philly indie, pov: indie, slacker rock"
108,Alex G,Trick,Change,65,124333,False,0.667,0.314,9,-14.966,0,0.0479,0.961,0.78,0.108,0.322,92.384,4,"philly indie, pov: indie, slacker rock"
109,Alex G,Trick,Forever,64,149640,False,0.644,0.569,9,-8.911,1,0.041,0.611,0.912,0.219,0.787,85.001,4,"philly indie, pov: indie, slacker rock"
110,A Boogie Wit da Hoodie,The Bigger Artist,Drowning (feat. Kodak Black),76,209269,True,0.839,0.81,5,-5.274,0,0.0568,0.501,0.0,0.117,0.814,129.014,4,"melodic rap, rap, trap"
111,A Boogie Wit da Hoodie,Hoodie SZN,Look Back at It,76,179449,True,0.791,0.587,3,-5.075,0,0.0413,0.407,0.0,0.148,0.536,96.057,4,"melodic rap, rap, trap"
112,A Boogie Wit da Hoodie,Artist,Still Think About You,74,246987,True,0.946,0.646,5,-6.604,1,0.21,0.219,0.0,0.0643,0.961,127.978,4,"melodic rap, rap, trap"
113,A Boogie Wit da Hoodie,Artist,My Shit,74,128156,True,0.812,0.621,5,-8.3,1,0.0515,0.244,0.0,0.099,0.847,77.998,4,"melodic rap, rap, trap"
114,A Boogie Wit da Hoodie,Artist,Jungle,71,174192,True,0.538,0.52,7,-11.063,0,0.737,0.308,0.0,0.214,0.551,180.274,4,"melodic rap, rap, trap"
115,A Boogie Wit da Hoodie,Artist 2.0 (Deluxe),Secrets,71,133331,True,0.539,0.648,4,-6.008,1,0.0619,0.118,0.0,0.362,0.403,91.066,4,"melodic rap, rap, trap"
116,A Boogie Wit da Hoodie,Hoodie SZN,Swervin (feat. 6ix9ine),69,189486,True,0.581,0.662,9,-5.239,1,0.303,0.0153,0.0,0.111,0.434,93.023,4,"melodic rap, rap, trap"
117,A Boogie Wit da Hoodie,Artist 2.0,Me and My Guitar,68,161764,True,0.644,0.587,7,-6.736,0,0.353,0.473,0.0,0.0759,0.68,173.972,4,"melodic rap, rap, trap"
118,A Boogie Wit da Hoodie,Hoodie SZN,Demons and Angels (feat. Juice WRLD),66,214592,True,0.81,0.55,2,-7.46,0,0.17,0.0114,5.69e-06,0.107,0.183,76.503,4,"melodic rap, rap, trap"
119,A Boogie Wit da Hoodie,"Slide (Remix) (feat. Pop Smoke, A Boogie Wit da Hoodie & Chris Brown) (feat. Pop Smoke)","Slide (Remix) (feat. Pop Smoke, A Boogie Wit da Hoodie & Chris Brown) (feat. Pop Smoke)",64,296011,False,0.816,0.513,1,-8.363,1,0.244,0.0145,0.000102,0.14,0.17,96.981,4,"melodic rap, rap, trap"
120,Addison Rae,Diet Pepsi,Diet Pepsi,77,169697,False,0.669,0.561,10,-6.538,1,0.0411,0.495,0.00962,0.0954,0.841,150.069,4,social media pop
121,Addison Rae,Von dutch featuring addison rae and a. g. cook,Von dutch featuring addison rae and a. g. cook,69,157328,False,0.669,0.778,9,-5.386,1,0.178,0.0602,0.0,0.359,0.342,137.699,4,social media pop
